run_name,year,step_hr,solve_label,runtime_s,objective,peak_load_mw,total_annual_load_mwh,load_electricity_or_other_mwh,load_heat_mwh,load_high_temp_heat_mwh,load_hydrogen_mwh,load_transport_mwh,cap_gen_Biogas plant_mw,cap_gen_Natural gas_mw,cap_gen_PV ground_mw,cap_gen_nuclear_mw,cap_gen_wind_mw,cap_gen_wind offshore_mw,gen_Biogas plant_mwh,gen_Natural gas_mwh,gen_PV ground_mwh,gen_nuclear_mwh,gen_wind_mwh,gen_wind offshore_mwh,total_generation_mwh,curtailment_total_mwh,curtailment_share_pu,curtailment_wind_mwh,curtailment_wind_share,curtailment_wind_offshore_mwh,curtailment_wind_offshore_share,curtailment_PV_ground_mwh,curtailment_PV_ground_share,storage_power_PSH_mw,storage_energy_PSH_mwh,storage_power_battery_mw,storage_energy_battery_mwh,storage_power_flow_mw,storage_energy_flow_mwh,storage_power_hot_water_mw,storage_energy_hot_water_mwh,storage_power_hydrogen_storage_mw,storage_energy_hydrogen_storage_mwh,storage_power_hydrogen_storage_other_mw,storage_energy_hydrogen_storage_other_mwh,storage_power_transport_mw,storage_energy_transport_mwh,electrolyser_total_mw,heat_pump_total_mw,h2_pipeline_total_mw,chp_h2_total_mw,elec_transmission_total_mw,transmission_mean_utilisation,transmission_peak_utilisation,h2_network_abs_flow_mwh
run_1996_20260417_071739_3hr_Optimal_991s,1996,3,Optimal,990.5281306132674,82623034458.58145,78751.25551149168,491643642.1976007,172532950.4916975,156054007.5742304,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,102035.1146616558,19843.0,36400.0,45343.0,28781369.413338467,11943167.529117214,111511045.6130496,135123767.86801678,71478572.8864878,123770300.44109572,482608223.75110555,67290296.80831997,0.17989642560048988,4313241.432000595,0.056909066906316745,61572884.89584642,0.3322101364769298,1404170.4804729507,0.012435617882623897,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,39641.85336961881,364705.0510004931,14811.265635953592,1569994.1574110808,22353.000000000055,536472.0000000014,1859.05965599804,14872.47724798432,24349.129279281777,28420.852584508713,13898.550441238469,917.4989160923334,166303.80427900795,0.7602971454306939,1.0,62463153.366077825
run_1997_20260417_073412_3hr_Optimal_903s,1997,3,Optimal,903.2209336776286,81088218619.34183,75008.25185260105,486301274.2704398,172532950.4916975,150711639.6470695,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20199.999999999996,74827.62708689735,19843.0,36400.0,45343.0,27452713.978070505,14713865.495026436,84660217.31607912,138141957.75596637,86784029.1866968,124562847.58625174,476315631.3180909,84067879.29052287,0.22118762133433542,1539065.5644748965,0.017425403500763634,82528813.72604796,0.3985134563269616,1.9945430055940024e-08,2.3559389153790745e-16,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,26937.97639921168,247829.3828727474,8997.342070543576,953718.2594776191,22352.999999999993,536472.0,1859.05965599804,14872.47724798432,22302.155974735855,20435.765752775667,8594.121013816126,917.4989160923334,165706.23421844002,0.7524136525599769,1.0,47307040.93563094
run_1998_20260417_074918_3hr_Optimal_803s,1998,3,Optimal,802.882835239172,77381777675.35406,77037.6463213178,484692939.26871526,172532950.4916975,149103304.64534494,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.000000000004,69844.0,19843.0,36400.0,45343.0,26860498.202844184,6390151.374424507,76376115.78945158,132587690.51702575,100554124.07711734,134211945.91392116,476980525.8747845,93695635.02331452,0.2314399253441629,1252858.8779573594,0.012306217526459587,92442776.14535716,0.40785726988378745,4.563800236161153e-10,5.975428560339888e-18,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,20329.508928458104,187031.48214181454,16720.529878045636,1772376.1670728375,22353.0,536472.0,1859.05965599804,14872.47724798432,22441.755670421648,19594.442432868353,11911.671402257056,917.4989160923334,165380.33705195112,0.7579900408966573,1.0,56779776.15002861
run_1999_20260417_080243_3hr_Optimal_1146s,1999,3,Optimal,1146.0078743230551,75564957148.87686,76158.6476038852,481460941.84028614,172532950.4916975,145871307.21691582,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,26048403.28129172,2066099.152182349,79152876.17075999,139260671.6078021,87478986.65643767,138605528.86921877,472612565.73769253,59137090.12036323,0.16229756218249078,238127.06098831116,0.002714716101529428,58878150.20785881,0.2981418539649862,20812.851516108738,0.00026287585905278326,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,23209.489074424517,213527.29948470552,13727.445176202978,1455109.1886775158,22353.0,536472.0,1859.05965599804,14872.47724798432,23519.990799551713,20304.298914646795,12002.818766540879,917.4989160923334,165145.85579907335,0.760320886223098,1.0,57864432.17321561
run_2000_20260417_082152_3hr_Optimal_712s,2000,3,Optimal,711.7107363082469,75810352203.74107,75700.74096502925,478297703.8975703,172532950.4916975,142708069.27420002,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,26618114.334023125,3705808.646055521,81271554.38083054,136529075.69860262,84782105.25739546,136929814.7668846,469836473.08379185,73958812.10036688,0.19620725704729805,1450097.9634067258,0.01681619985626614,72488261.130917,0.3461413768613746,20453.006043150854,0.0002515992248267869,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,15211.186367518862,139942.9145811735,10652.8344454229,1129200.4512148276,22352.999999999993,536471.9999999999,1859.05965599804,14872.47724798432,23272.5530156652,18378.248630106078,9580.972517374386,917.4989160923334,165072.23132160038,0.7571648879670669,1.0,45424324.20221216
run_2001_20260417_083346_3hr_Optimal_2673s,2001,3,Optimal,2672.952730773017,77950028666.33405,75564.84298239682,484757738.49487865,172532950.4916975,149168103.87150842,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,26942338.398508266,6313083.94082672,75214511.7592976,142066331.84673148,82399682.9113257,143051290.59769955,475987239.45438933,52587376.621983975,0.14886610214730978,149683.10626593698,0.0018132556733880694,52437693.515718035,0.2682386107510901,4.887383050350413e-10,6.497925647634432e-18,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,30209.024610289944,277923.02641466743,11597.583202983624,1229343.8195162641,22353.0,536472.0,1859.05965599804,14872.47724798432,23812.955562146137,22381.027815776346,11485.606750670526,917.4989160923334,166230.70764160182,0.7573635964167795,1.0,57178920.07488134
run_2002_20260417_091822_3hr_Optimal_1172s,2002,3,Optimal,1171.9227267429233,75226121967.53902,77411.0683437602,480601447.57456684,172532950.4916975,145011812.95119652,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20199.999999999996,69844.0,19843.0,36400.0,45343.0,25878761.05443229,2659171.7311722627,80222917.1458416,133380437.48987228,89614591.78585707,138377253.99597868,470133133.2031542,85602217.87591714,0.217365482060358,1006950.6317171985,0.011111603321399814,84595267.24419992,0.37939772476755435,1.6786889713254864e-08,2.092530452705561e-16,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,31302.240384693057,287980.6115391761,6767.590956247187,717364.6413622019,22352.999999999993,536471.9999999999,1859.05965599804,14872.47724798432,22638.97638180645,22330.1216137993,7315.868209077635,917.4989160923334,166674.16634279382,0.7559661091751031,1.0,43129206.09219082
run_2003_20260417_093756_3hr_Optimal_891s,2003,3,Optimal,890.9157312531024,79222471209.85146,77182.04108243098,484258222.5509076,172532950.4916975,148668587.9275373,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,100353.56240755333,19843.0,36400.0,45343.0,26991914.828428306,7601485.953085449,118792067.46904176,134086490.94452146,74540489.81392436,113593146.2424612,475605595.2514625,96586064.56996694,0.23936368702670324,7685065.304131379,0.09346322190345452,85838374.59691265,0.43041528358026065,3062624.668922906,0.02513341599891273,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,30015.796873883624,276145.3312397293,11681.267078512928,1238214.3103223704,22353.000000000004,536472.0000000001,1859.05965599804,14872.47724798432,23387.255593284615,24595.71685301891,11116.629998179036,917.4989160923334,165755.14650372046,0.7503529354101999,1.0,53062437.79743516
run_2004_20260417_095250_3hr_Optimal_740s,2004,3,Optimal,739.6639317460358,75913224689.33128,76916.73118668271,483783068.79096586,172532950.4916975,148193434.16759554,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,26251414.31360773,3120563.058784426,81322319.50998671,131927755.90891816,88018291.25688359,143380298.2869566,474020642.3351372,76861923.75710808,0.19729289199562586,1256679.059036504,0.01407649932102846,75605244.69807157,0.345252219244666,4.628228529590661e-10,5.691215594289948e-18,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,33325.8925042847,306598.21103941917,8915.429575675253,945035.5350215768,22353.0,536471.9999999999,1859.05965599804,14872.47724798432,23165.439063827784,23751.876600539355,9681.61515596075,917.4989160923334,164628.43500052497,0.7595328108113844,1.0,54451892.482898355
run_2005_20260417_100512_3hr_Optimal_980s,2005,3,Optimal,979.8622220121324,75077892409.31143,74025.30720324111,484184542.12519896,172532950.4916975,148594907.5018287,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,79267.68512211616,19843.0,36400.0,45343.0,26016488.56856529,845398.2948932054,95610528.57643068,139293821.40875447,80581381.84570508,133889247.87926364,476236866.5736124,66838096.445842125,0.17732736018135203,1321364.911973502,0.01613334062999588,65465537.631033495,0.32838708869449124,51193.902835130204,0.0005351555617893692,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,26700.449361887055,245644.1341293609,12659.852651377752,1341944.3810460418,22353.0,536472.0,1859.05965599804,14872.47724798432,22773.196405140734,21038.927085850006,9844.539906292097,917.4989160923334,161218.71330467175,0.7584541871331477,1.0,47711659.65022276
run_2006_20260417_102135_3hr_Optimal_603s,2006,3,Optimal,602.9907724764198,77731032630.6737,80492.36716163796,482552002.16006064,172532950.4916975,146962367.53669032,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,91063.10108189883,19843.0,36400.0,45343.0,26733819.9117205,6455541.940095666,108312663.29926834,134015434.17217337,73018970.00961292,124684065.37374158,473220494.70661235,75155857.32437855,0.19717068637463434,3898371.286356374,0.050682605777507515,70096523.5964593,0.35987427683151424,1160962.4415628933,0.010604951043746057,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,33835.05062763291,311282.4657742228,8501.461090947609,901154.8756404464,22353.0,536472.0,1859.05965599804,14872.47724798432,21684.163208748192,28666.30718119131,8378.40777823101,917.4989160923334,164988.79983001537,0.7586895457634071,1.0,45566279.08733188
run_2007_20260417_103140_3hr_Optimal_629s,2007,3,Optimal,628.5409173611552,75506944017.44168,74472.75366129821,479538018.0866977,172532950.4916975,143948383.46332744,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,25832005.790331066,4121029.6118446873,80388034.45051101,129938051.66696972,93877255.95778088,136303785.72072524,470460163.1981626,89138926.01094493,0.2230101112154935,2000490.8757474716,0.020865017606447135,87108014.61510885,0.3898988973911648,30420.52008861476,0.00037827784803545745,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,16240.651615083127,149413.99485876475,9537.430604854406,1010967.644114567,22353.0,536472.0,1859.05965599804,14872.47724798432,22697.86553304315,16679.47219525467,9082.17116493754,917.4989160923334,165026.90557402876,0.7552469115169005,1.0,48448633.212295465
run_2008_20260417_104211_3hr_Optimal_1036s,2008,3,Optimal,1035.8003679066896,75930185137.79094,73834.1390065059,478853118.1956824,172532950.4916975,143263483.57231212,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20199.999999999996,73922.58952116838,19843.0,36400.0,45343.0,26353137.279303875,4204008.825884429,83779218.96505786,131012164.2015742,90068314.84606832,134019558.45386416,469436402.57175285,87624958.66048107,0.22155934223063314,1490998.7187037803,0.016284511762415476,86117614.47557819,0.3911997838874231,16345.466199093049,0.00019506362073021559,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,26313.787159534026,242086.84186771305,11657.367624912988,1235680.9682407766,22353.0,536472.0,1859.05965599804,14872.47724798432,21693.996155604633,19298.93124075173,9896.789617535345,917.4989160923334,164279.04360258425,0.7571823812483651,1.0,45929154.66767466
run_2009_20260417_105930_3hr_Optimal_814s,2009,3,Optimal,814.4684155285358,81076102890.0429,77696.94642974452,483289507.39508665,172532950.4916975,147699872.7717164,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,99058.67495301801,19843.0,36400.0,45343.0,28871253.16793044,7565907.581770495,115014820.84675752,132903277.25080964,71287959.55653103,117773875.90337066,473417094.3071698,89467194.13913949,0.22733729427559976,6383340.160709946,0.08218402658317936,82247461.71106392,0.41119343912005024,836392.2673656198,0.007219538275716661,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,44131.884135953944,406013.3340507762,11464.377755841939,1215224.0421192455,22352.999999999996,536471.9999999999,1859.05965599804,14872.47724798432,26581.524207987808,27831.09513683154,12054.358423598256,917.4989160923334,166100.30057979812,0.7590826537815647,1.0,59138919.58140068
run_2010_20260417_111307_3hr_Optimal_924s,2010,3,Optimal,923.6607304215431,78413487061.55678,79612.19260089404,488071003.7844041,172532950.4916975,152481369.1610338,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,76301.45415391462,19843.0,36400.0,45343.0,26954920.1267103,6544498.663451363,85719778.25145173,132207578.537141,84809946.94789149,141950018.52852643,478186741.0551723,59741582.87279246,0.16050016106920836,229253.1382429817,0.0026958524775732616,59512329.73454947,0.29540174751087284,8.68910064602893e-09,1.0136634535544629e-16,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,38784.73908934815,356819.5996220029,9627.66557503231,1020532.550953425,22353.0,536472.0,1859.05965599804,14872.47724798432,24145.57683341173,24085.0449240706,9759.08751883676,917.4989160923334,166723.3964305607,0.7597583474453002,1.0000000000000002,51825752.69475793
run_2011_20260417_112833_3hr_Optimal_765s,2011,3,Optimal,765.0856822691858,77511599229.80052,76022.87401847194,481565075.63621646,172532950.4916975,145975441.01284617,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20199.999999999996,71697.51394885448,19843.0,36400.0,45343.0,27232588.618767176,6751458.382081184,84773440.85195677,129648497.91786596,88493095.6888876,135829022.34014383,472728103.7997025,91512835.0065605,0.2284346419168123,1784814.5028629643,0.019770223957029234,89727129.42474875,0.397803955789617,891.0789488122622,1.0511188098049855e-05,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,23855.372063841605,219469.42298734272,12854.550812089099,1362582.3860814446,22353.000000000007,536472.0000000001,1859.05965599804,14872.47724798432,22586.537413520244,21097.36659131279,12009.621166956102,917.4989160923334,166564.54188196248,0.7592566809734591,1.0,60949637.220110185
run_2012_20260417_114121_3hr_Optimal_689s,2012,3,Optimal,689.4253080245107,78051101004.74973,80672.96660255725,482987595.8445324,172532950.4916975,147397961.22116205,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,27137517.395365927,7505011.111764863,81579392.41811684,134730484.72093865,85800735.70665345,136983349.9393109,473736491.2921506,75743866.14084584,0.19926967288487982,921170.3165305875,0.010622117971952841,74822695.82431525,0.3532604348217041,5.046461455096227e-10,6.185951262338071e-18,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,32834.99629185081,302081.9658850274,11386.915288706583,1207013.020602898,22352.999999999993,536471.9999999999,1859.05965599804,14872.47724798432,22476.51099228228,27665.26191973014,12873.913235206,917.4989160923334,166269.98920061084,0.7585927169075259,1.0,70080823.45672844
run_2013_20260417_115253_3hr_Optimal_912s,2013,3,Optimal,911.5453395228833,78145842674.65794,77286.51881117884,483575786.9003326,172532950.4916975,147986152.27696237,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,79983.1906802304,19843.0,36400.0,45343.0,26232565.242958985,7547288.923559406,90174981.32359916,136068909.0156514,78652948.95758648,136894246.54580736,475570940.0091628,64806645.33578788,0.17490311538389705,814990.3475583524,0.010255586777318724,63926643.04464346,0.3183266600154061,65011.9435860642,0.0007204338257603248,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,27282.69972273507,251000.83744916267,10836.697498120953,1148689.9348008211,22352.999999999993,536471.9999999999,1859.05965599804,14872.47724798432,22967.79393855414,22413.192210092606,9616.264712266126,917.4989160923334,165823.08185854583,0.7544050641355526,1.0,48358545.656079985
run_2014_20260417_120807_3hr_Optimal_738s,2014,3,Optimal,737.5691351927817,75132970915.93881,78562.19588265795,478270158.7774888,172532950.4916975,142680524.15411854,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.000000000004,69844.0,19843.0,36400.0,45343.0,26154038.31138532,2901206.675823475,81520663.83389132,132766224.86843856,79584338.33553481,145826713.63864672,468753185.6637202,65150811.71700475,0.17509774551996998,472224.33490956406,0.005898633655477397,64665848.37395048,0.3072120352171273,12739.008144708674,0.0001562428121562571,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,23353.735433958936,214854.36599242222,7853.149229977108,832433.8183775735,22353.0,536472.0,1859.05965599804,14872.47724798432,22577.933942869888,18324.172055810966,7686.12928923609,917.4989160923334,163184.87070614108,0.7565620041719009,1.0,43351932.969152115
run_2015_20260417_122028_3hr_Optimal_781s,2015,3,Optimal,781.2385805603117,76372981663.99649,72081.66289784752,477446201.1314286,172532950.4916975,141856566.50805828,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,26763297.541566752,2393156.7886878145,83594850.8324474,128394118.9194862,90938479.95942192,138295186.86597198,470379090.90758204,90728170.59503962,0.22482137760580848,1312864.1483655055,0.014231382329041408,89415306.44667411,0.3926709970449871,5.675558675376918e-10,6.789363960649531e-18,9070.0,72560.0,17469.0,34938.0,155.99999999999997,57875.99999999999,27437.909692340152,252428.7691695294,19171.778510066615,2032208.5220670612,22353.0,536472.0,1859.05965599804,14872.47724798432,24282.993757135042,17479.615817317423,12830.378046666143,917.4989160923334,165075.88117874935,0.7579056952291439,1.0,63564796.44338408
run_2016_20260417_123331_3hr_Optimal_854s,2016,3,Optimal,854.3815529998392,76814179063.43942,75382.02160114059,479766345.1756532,172532950.4916975,144176710.55228296,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,78386.50529409101,19843.0,36400.0,45343.0,27135303.410392124,2430346.187425809,89616396.89723127,137202599.53610748,77710954.67096637,139120930.415627,473216531.11775005,60806880.42970826,0.1655712067601851,947041.0818792251,0.012039984909547653,59859839.34782903,0.30083228353672786,1.668534450416457e-09,1.8618629047649285e-17,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,26283.138953774083,241804.87837472153,13356.792379380735,1415819.9922143577,22353.0,536472.0,1859.05965599804,14872.47724798432,24973.141320065733,22414.195266277646,13862.52691245688,917.4989160923334,166389.67676588643,0.7551182126665162,1.0,71140867.45186871
run_2017_20260417_124748_3hr_Optimal_727s,2017,3,Optimal,726.6928275693208,76874290275.0505,76461.8927912172,481350735.82079756,172532950.4916975,145761101.1974273,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,26485899.685856733,6743301.83260213,78289353.39264566,129024431.79254064,92620636.3362108,137756504.36139563,470920127.40125155,95489665.45313215,0.2362692320736312,2880713.902637836,0.03016411700393775,92608243.01057357,0.4020070087418686,708.5399207621734,9.050189810457169e-06,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,19929.510710200317,183351.4985338429,8824.853622267938,935434.4839604014,22352.999999999996,536472.0,1859.05965599804,14872.47724798432,22499.829459204888,20626.165080829393,8656.1201326695,917.4989160923334,164416.57262644396,0.7570045005574471,1.0,47856410.63148727
run_2018_20260417_125958_3hr_Optimal_582s,2018,3,Optimal,582.3143686745316,79756325626.46701,74346.30414901029,477092629.21541274,172532950.4916975,141502994.59204242,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,84269.16494069554,19843.0,36400.0,45343.0,27550411.67823356,8255005.657327207,103021061.42132849,131968870.23758487,74731595.74284998,123739313.9707511,469266258.7080752,70782080.44440706,0.19013433824928205,3422244.1612626323,0.043788560683166486,67168437.33096696,0.3518371405717291,191398.95217745478,0.001854417107051019,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,28559.24500054682,262745.0540050307,11707.571874266585,1241002.6186722578,22352.999999999993,536471.9999999998,1859.05965599804,14872.47724798432,25687.51298259088,25698.889410602686,12034.395608423034,917.4989160923334,166293.58980548737,0.7594271143872335,1.0,56515383.9868508
run_2019_20260417_130943_3hr_Optimal_1086s,2019,3,Optimal,1086.363763878122,73549079347.22447,73942.12757902783,475491162.888057,172532950.4916975,139901528.2646867,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19842.999999999996,36400.0,45343.0,25593056.38831141,1165547.3778485942,83365394.67016257,131736893.33364314,90425544.63789046,134248278.84147847,466534715.24933463,94866013.05343376,0.23545490528926905,3723855.288732025,0.03955261840899012,91142157.76470174,0.404374556157239,5.446437414025236e-10,6.5332113349600425e-18,9070.0,72560.0,17469.0,34938.0,156.0000000000001,57876.000000000044,16857.960504585684,155093.23664218828,7125.947506141017,755350.4356509479,22353.000000000007,536472.0000000001,1859.05965599804,14872.47724798432,21425.92983028999,17122.25954313501,7322.2056129029315,917.4989160923334,165045.179597491,0.754978262892148,1.0,44225032.0518566
run_2020_20260417_132752_3hr_Optimal_974s,2020,3,Optimal,973.7767202705145,73872387565.82953,71471.75655137615,476216968.33646727,172532950.4916975,140627333.713097,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,25380803.74502465,2424465.2477682494,81651059.55176543,136296147.3313116,87625747.52818888,134163286.86432452,467541510.2683833,94135147.56226426,0.23677316325223513,2706807.4519725414,0.029964916331302896,91360131.54502028,0.40510263718689266,68208.56527144217,0.0008346693116947046,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,11133.908614808433,102431.95925623758,7355.917780909835,779727.2847764425,22353.000000000004,536472.0000000001,1859.05965599804,14872.47724798432,21220.950510424,14510.535903110636,7408.648655546603,917.4989160923334,161131.31186423395,0.7554916769067737,1.0,45567937.3971835
run_2021_20260417_134408_3hr_Optimal_998s,2021,3,Optimal,998.1674148105085,75670771079.04526,78570.55944882843,483052105.6223922,172532950.4916975,147462470.9990219,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,26511679.82331623,1483303.3767505717,81515015.19059877,135072428.0664355,81244968.9037735,147811951.4101324,473639346.77100694,54333785.28421131,0.14889814598351797,478372.8619895534,0.005853564620017926,53855412.42222176,0.2670507086461385,4.945519345607441e-10,6.0670041391071386e-18,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,41773.106818903645,384312.5827339135,9439.904260798088,1000629.8516445972,22353.000000000004,536472.0,1859.05965599804,14872.47724798432,23465.068418114468,23530.098505596718,11413.22963408414,917.4989160923334,165502.76098066944,0.750011412107486,1.0,63770387.67509948
run_2022_20260417_140049_3hr_Optimal_1220s,2022,3,Optimal,1219.8357393685728,78701292070.84921,73232.25154175638,478774373.8305655,172532950.4916975,143184739.20719525,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,83402.1777438806,19843.0,36400.0,45343.0,26879593.14028092,9044952.865303498,99715018.23895095,135266400.30949897,80522925.4254814,120167555.48253836,471596445.4620541,83613729.15060909,0.21773318362544555,3822535.9447826575,0.04531999567829033,79474305.43278855,0.39808437503246696,316887.7730378804,0.0031678669903570703,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,23978.12676671479,220598.76625377606,12053.728820494285,1277695.254972394,22353.000000000004,536472.0000000001,1859.05965599804,14872.47724798432,22326.517274409583,20513.67407202901,10853.382886195406,917.4989160923334,161853.7297760728,0.7572278500203287,1.0,53283515.24117835
run_2023_20260417_142112_3hr_Optimal_1036s,2023,3,Optimal,1035.518337380141,76198658745.86267,71931.90106274265,476053344.71462524,172532950.4916975,140463710.09125495,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,26731885.54361191,2297169.7080154098,80408818.93146801,136425580.90039083,86894875.91628902,137838492.95586133,470596823.9556365,74074103.51199637,0.19533470794469446,514641.19560867565,0.005887702078825179,73552285.80577296,0.3479446276543545,7176.510614737664,8.92423276648529e-05,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,22318.49903005088,205330.1910764681,18767.580174760362,1989363.4985245983,22353.0,536472.0,1859.05965599804,14872.47724798432,23989.03304385824,19823.639339944802,14370.060773131647,917.4989160923334,165225.0466647679,0.756097390697815,1.0,66646324.804879196
run_2024_20260417_143830_3hr_Optimal_1412s,2024,3,Optimal,1412.3610822241753,74989067174.51718,75663.40866112162,471947431.6408864,172532950.4916975,136357797.01751617,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,69844.0,19843.0,36400.0,45343.0,25698263.498790223,2765975.044430476,82586729.78992781,134413769.76123714,84726529.8977454,135378157.26744255,465569425.2595736,79411398.65700006,0.2078273056684896,1583357.2541407708,0.01834502750947728,77826077.31705117,0.3650306358536052,1964.0858081278268,2.3781533717956804e-05,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,21306.7584102314,196022.17737412886,9563.033159212755,1013681.514876552,22352.999999999985,536471.9999999995,1859.05965599804,14872.47724798432,22560.114352920682,18988.28746011573,9221.672339723187,917.4989160923334,163388.44772764394,0.7517269335491545,1.0,47897696.774595976
run_2025_20260417_150205_3hr_Optimal_877s,2025,3,Optimal,877.1284036487341,76507898612.49615,74541.70366107738,479091183.7243595,172532950.4916975,143501549.1009892,3022372.547435834,94892861.2380657,65141450.34617131,4999.0,20200.0,82620.21281571373,19843.0,36400.0,45343.0,27510597.665753014,1364037.7080694889,98491205.30810133,135189831.51638764,76243985.62097281,131690616.02532268,470490273.844607,73211571.7144241,0.19284605739072963,3923446.020347979,0.04894064759244417,69094666.56183647,0.3441221670809022,193459.13223966758,0.0019603768562907946,9070.0,72560.0,17469.0,34938.0,156.0,57876.0,33975.86548686454,312577.9624791537,14479.366659868512,1534812.8659460624,22352.999999999985,536471.9999999998,1859.05965599804,14872.47724798432,24177.399198253544,22495.993265474528,13298.37461291565,917.4989160923334,166150.3276248243,0.7616455867053767,1.0,61474578.44858476
